Date,ProductName,Category,Quantity,UnitPrice,TotalPrice,PaymentType,Country,City,PostalCode,ShippingCost,OrderStatus,ReturnStatus,Rating,Feedback,ShippingDate,DeliveryDate,CustomerFullName,CustomerPhone,CustomerEmail,CustomerAddress,ProductDescription,SupplierName,SupplierContact,PurchasePrice,Profit,Discount,Tax,TaxAmount,FinalPrice,PaymentStatus,ShipmentTrackingNumber,Carrier,EstimatedDelivery,ActualDelivery,DeliveryStatus,ProductReturnDate,ReturnReason,RefundAmount,CustomerSupportContact,PromotionApplied,CouponCode,MembershipStatus,ReviewComment,ReviewDate,FollowUpAction
2022-01-25,VBZOHGOWNHL,Toys & Games,6,250.88,1505.28,PayPal,Australia,Toronto,49913,34.42,Completed,Not Returned,1,RXZTFIWHWRYOANRSSJTUFQNMHVJIEWDFFMDVHEBIKTTKGZNZF,2022-01-26,2022-02-03,GDHKHDKLBONSUQPET,+15047548660,uoose@example.com,GHSLJXEEXVVLMVZAQ,,KGCCBUPWKN,RHWPNIFGZIGIXUGLWQT,205.26,273.72,0.24,0.07,105.37,1249.3828,Processed,784951,FedEx,2022-02-02,2022-02-02,On Time,,,,,,,,,,
2022-01-27,QXDUH,Home & Kitchen,1,250.88,250.88,Credit Card,Australia,Berlin,55819,34.42,Cancelled,Returned,4,DFCWFCAZUZRWWDFQRFBLLDPTJYJGNGLKQKUCSVDHNTXNPOLPT,2022-01-30,2022-02-04,AJGJYPESYFLFJJ,+11942736456,qhyyp@example.com,BYRTKNWZOWLFENFCW,,GHMSKAS,LVWEREEGCAFGZH,205.26,45.62,0.23,0.07,17.56,210.7376,Pending,180052,UPS,2022-02-05,2022-02-04,Early,,,,,,,,,,
2022-01-28,ZPDVOLEWP,Electronics,3,250.88,752.64,Bank Transfer,UK,Paris,92168,34.42,Pending,Not Returned,2,ELEJZQOHHHJTMPIPJCWVYNMDDFXSKHNHNWGURL,2022-01-30,2022-02-02,QPDTCEMNIIHJ,+17221510080,,NTRQIHDJQTEQYNWLGOOL,,QISSWWFGEH,OGGAIYGYTGRNVORJ,205.26,136.86,0.06,0.07,52.68,760.1616,,826641,USPS,2022-02-03,2022-02-02,On Time,,,,,,,,,,
2022-01-31,GMTECODONTSMJU,Electronics,4,250.88,1003.52,Bank Transfer,USA,London,87857,34.42,Refunded,Not Returned,3,ORLJLHFXSAMVPRLYEUMZHFCYZTZDLMBSD,2022-02-04,2022-02-12,TRLMPZCIPQPWJVR,+16459825615,jevpu@example.com,YZHVTFTBYZRWCTC,,NRUYTXCVHNYNGF,KAWBPCQCKDGV,205.26,182.48,0.07,0.07,70.25,1003.5236,Processed,,DHL,2022-02-12,2022-02-11,Early,,,,,,,,,,
2022-01-31,WTTYFDBVP,Electronics,9,250.88,2257.92,Credit Card,Australia,Paris,74910,34.42,Cancelled,Not Returned,5,MSHHPZKRDXAANDKRPQXBDCOBXSIJUYSENJPFYHBRUU,2022-02-01,2022-02-05,BNYEFTAOCUSXRO,+15468613018,lqlak@example.com,SFKMFRONNAVQVNMJFAEPTPVHQRRI,,LVOZYSDCMY,KDYCVPBEYR,205.26,410.58,0.01,0.07,158.05,2393.3908,Pending,772564,FedEx,2022-02-04,2022-02-05,On Time,,,,,,,,,,
2022-02-01,EVDMSW,Clothing,6,250.88,1505.28,Bank Transfer,France,London,33485,34.42,Refunded,Returned,4,THEQPZEQDAVFAXDBMNQKCGJKJHEWBOPDVPLNLUPP,2022-02-03,2022-02-06,ANQTHXHQAGW,+16771408406,hehkk@example.com,JIOTNNIIAYUJJGERUAQR,,JMHLHIJGC,BBVVUBPASSIT,205.26,273.72,0.19,0.07,105.37,1324.6468,Failed,371335,FedEx,2022-02-05,2022-02-06,Delayed,,,,,,,,,,
2022-02-01,MKVDVT,Electronics,4,250.88,1003.52,Debit Card,Germany,New York,12860,34.42,Pending,Returned,2,LBWXNKIVGLQIFLTJILABSAPPRRWZMVLIEIMPJPNYB,2022-02-04,2022-02-08,NUXFQNGOHXPJISBHKDR,+18000692886,nnsku@example.com,ZLYVIUIQMQVBGYPOWM,,CRSJIYXGA,KASQFARIADVRQTSWWN,205.26,182.48,0.11,0.07,70.25,963.3828,Processed,764125,FedEx,2022-02-09,2022-02-08,Delayed,,,,,,,,,,
2022-02-02,ODIGSSFF,Clothing,1,250.88,250.88,Debit Card,France,Sydney,59875,34.42,Cancelled,Returned,5,YSKSKNOYGOXWYHDRNURDBUFKAOLXREKXUSVAQHWPZZKSXKO,2022-02-03,2022-02-11,BENMHYKVHOF,+12975372038,bhkae@example.com,MOTMWJQZVIVWJOADPKWFIPD,,JBFZUFXHZRGRA,GIYTIOKGFIDQFQZYNER,205.26,45.62,0.09,0.07,17.56,245.8608,Processed,423517,UPS,2022-02-12,2022-02-10,Early,,,,,,,,,,
2022-02-02,OOYTIDRR,Electronics,8,250.88,2007.04,PayPal,USA,Sydney,24919,34.42,Pending,Returned,5,NAJGRLBRUGTLTYNJIWOZTXJSSLW,2022-02-06,2022-02-14,KYZGBCRYXU,+16000599822,wzuos@example.com,KKCALPHAUBLNVXTQGUBVVUMMFYLY,,YNWTGTGDYEWX,JKVCBZNDQQUZIUVZI,205.26,364.96,0.19,0.07,140.49,1766.1924,,744221,USPS,2022-02-12,2022-02-13,Delayed,,,,,,,,,,
2022-02-02,TWKEVZDLB,Home & Kitchen,2,250.88,501.76,Debit Card,USA,Toronto,83947,34.42,Completed,Returned,3,LITDAPAMCLWIDBVVITXMNCRIOVXJYQMAKEIGGBSTRJYEPWYE,2022-02-05,2022-02-08,WNIHXRLLJIBXU,+16582668585,pdlye@example.com,PCLPIMLZWODQJPLFPLVFO,,ATCMGFFBP,DBNTHRDHGYOO,205.26,91.24,0.25,0.07,35.12,411.44,Failed,491025,UPS,2022-02-07,2022-02-07,Early,,,,,,,,,,
2022-02-04,IJGDSJCYUSUBTJ,Toys & Games,8,250.88,2007.04,Bank Transfer,Germany,Toronto,19586,34.42,Completed,Returned,2,VPDNXQQUPZIBKOCXPUSVFNEEFRVRSBQAIM,2022-02-05,2022-02-14,JYHEVEIKLEFAPXN,+11545854424,skgfm@example.com,YEQDZKSNXFZJWJRQBV,,HUYKRWFNOK,,205.26,364.96,0.04,0.07,140.49,2067.2484,Failed,953666,FedEx,2022-02-14,2022-02-13,On Time,,,,,,,,,,
2022-02-05,BXQPPN,Toys & Games,6,250.88,1505.28,Credit Card,Canada,New York,61986,34.42,Refunded,Not Returned,3,EZWRJYDZZMMQHDWCKLIOMEE,2022-02-09,2022-02-17,NXMLWGFWIUPINIDIH,+14926761602,oczcd@example.com,LEHDCDIHKOXKPFOUNPXNDJOVINS,,DNMJYVLXHT,FWVSUSVOSLBKMDYA,205.26,273.72,0.28,0.07,105.37,1189.1716,Processed,381570,DHL,2022-02-18,2022-02-16,On Time,,,,,,,,,,
2022-02-05,UKXAKWUDGZO,Electronics,8,250.88,2007.04,PayPal,Canada,New York,99848,34.42,Pending,Not Returned,1,KICRMYLIJMTTMZVIXJSFGOVSNPNYTBICFENORQ,2022-02-08,2022-02-10,PJCICSSAVSZOSY,+19358858565,jsfaa@example.com,MXSWEGTCGNVEPTVAOLXVNPP,,BTLFORRJG,UBNYRKKSQQBBMFOKX,205.26,364.96,0.01,0.07,140.49,2127.4596,Processed,103256,UPS,2022-02-08,2022-02-10,Delayed,,,,,,,,,,
2022-02-05,LQAKAO,Toys & Games,6,250.88,1505.28,Credit Card,Canada,London,33055,34.42,Pending,Not Returned,5,SWYIPZFHYCVEGWYAVUDZPNADJKGD,2022-02-08,2022-02-13,XAXPHLXFJNEDYWNQ,+12030904704,gpxdp@example.com,XDBUGEGBLACACPSHUSE,,EPSCGSLJEBCNOT,SNRQHMWOKPRLW,205.26,273.72,0.03,0.07,105.37,1565.4916,Failed,550364,DHL,2022-02-11,2022-02-12,Delayed,,,,,,,,,,
2022-02-06,JGBJXDLSZ,Electronics,5,250.88,1254.4,PayPal,UK,New York,44890,34.42,Refunded,Returned,1,ZAQJEGYHBIDLZKELUDMV,2022-02-08,2022-02-13,QTIPCJQPAS,+17256972097,gryoi@example.com,ZZAWMETSGZMNRNMHTZRNBK,,TDSZO,XFDXAZQDQEYIYFL,205.26,228.1,0.25,0.07,87.81,1028.61,Processed,429867,UPS,2022-02-13,2022-02-13,Early,,,,,,,,,,
2022-02-07,RKKMCLCJQVBQ,Electronics,5,250.88,1254.4,PayPal,Canada,London,73081,34.42,Refunded,Returned,3,RDDHYTFDDKINDMFMYCWG,2022-02-09,2022-02-11,HDLBGYZFBYGYBZDP,+13105057255,,JQZXKHVBCYGNLEEGAQSYHLCLHDGNB,,CBGIVEQCIHIXQ,ZUJBAMUUAM,205.26,228.1,0.15,0.07,87.81,1154.05,Failed,822674,DHL,2022-02-12,2022-02-10,Early,,,,,,,,,,
2022-02-08,VTFYJJ,Books,8,250.88,2007.04,Credit Card,UK,Paris,38807,34.42,Refunded,Not Returned,4,KBEXVNMPWOCFICMMVGEZ,2022-02-10,2022-02-12,JWNCNZKKUKDEFVN,+14250375350,cgclc@example.com,LEUYMYBJLYPQUOZACZL,,HUNVPRQXGTOG,CKVPRYBRQADWTUFU,205.26,364.96,0.28,0.07,140.49,1585.5588,Processed,984784,DHL,2022-02-12,2022-02-12,On Time,,,,,,,,,,
2022-02-09,AMXIVJOEVPMV,Books,7,250.88,1756.16,Debit Card,UK,Toronto,95920,34.42,Completed,Returned,5,HHVGSGWDJMDSJGECVVVBKJWMGJDVTPTFIMGRNVEVMXHOSIFW,2022-02-10,2022-02-16,FNVPDRZGWSNOUFJY,+12601235803,gwfow@example.com,VJIDBUAJMGROHYRRMPJYLHWAIT,,BGSFLO,,205.26,319.34,0.14,0.07,122.93,1633.2276,Processed,,FedEx,2022-02-17,2022-02-16,On Time,,,,,,,,,,
2022-02-11,TRKIPBZYBLHIL,Books,8,250.88,2007.04,Debit Card,Canada,Toronto,57177,34.42,Refunded,Returned,4,NWJIQMQSMIAAEHRDVAOTDYIVXZTJXOCBVEXAKLZCWPZN,2022-02-14,2022-02-17,MSURCVCQWGBE,+13508090203,zjeiq@example.com,REQLELXEGLXAXKAXOZBT,,GOZDCAGIAEO,SXHNABTVCPW,205.26,364.96,0.28,0.07,140.49,1585.5588,Pending,934032,FedEx,2022-02-15,2022-02-16,Early,,,,,,,,,,
2022-02-12,IJYBPTGBASDXVB,Clothing,8,250.88,2007.04,Debit Card,Canada,Sydney,78625,34.42,Completed,Returned,2,TZPUHQQGOIDHJOWRNEIMYSKLCBWVOEG,2022-02-14,2022-02-22,CHDCROYKEYPXSDVKZL,+16835167201,usxwq@example.com,ATKMDDHDOUKLZBJ,,JBWGXSFO,,205.26,364.96,0.07,0.07,140.49,2007.0372,Failed,469813,USPS,2022-02-23,2022-02-21,Delayed,,,,,,,,,,
2022-02-17,NBOLETGXUJNNE,Books,7,250.88,1756.16,Debit Card,Germany,Sydney,24242,34.42,Refunded,Not Returned,5,EYPOPYDFRCYVXEBWPFORFMX,2022-02-21,2022-02-26,JJSEEYDXDZBCDH,+11564904791,iuqah@example.com,ZIGMLQDGITGXHCOOLUPPGFXRX,,LKCTQGWW,JSXHWFWGFMMY,205.26,319.34,0.18,0.07,122.93,1562.9812,Failed,925667,FedEx,2022-02-24,2022-02-26,Delayed,,,,,,,,,,
2022-02-22,XNBZLV,Electronics,2,250.88,501.76,Credit Card,Australia,Toronto,66317,34.42,Pending,Not Returned,1,APDQRPAFKFQDNNTHVBEDJTXUCPJODAVO,2022-02-23,2022-03-01,VHLJEEXOTCZBOMXLNL,+17509874301,sihfo@example.com,JIMSEHUBJDJNYINJHFEUQWESUQ,,QPYBEU,EFJTZJYPRCYAUC,205.26,91.24,0.3,0.07,35.12,386.352,Processed,650214,USPS,2022-02-28,2022-03-01,Early,,,,,,,,,,
2022-02-23,FDMDVNPDXYAM,Home & Kitchen,9,250.88,2257.92,Bank Transfer,Germany,Paris,49978,34.42,Pending,Returned,4,TVRPUIXSQJSHSEBOQJUUVBIBRLOUY,2022-02-25,2022-03-05,VYMCOTRFOYLBEZ,+14474426541,ofuor@example.com,JRTPKOKTHGAOCHLPSV,,AWCRUDIKQKCS,AHSDPEEBWFGO,205.26,410.58,0.11,0.07,158.05,2167.5988,Pending,,FedEx,2022-03-03,2022-03-04,Early,,,,,,,,,,
2022-03-01,TRFCWMPE,Books,7,250.88,1756.16,PayPal,UK,Paris,26433,34.42,Refunded,Not Returned,2,FRMDLIBPADOTATOCMRMJTXGYHARLRXLTIBNDOQS,2022-03-02,2022-03-10,MMDPHCTBYU,+13268268477,vxfwr@example.com,JRBSSXBBHMUIWWGEHHCJHUMS,,WUKZNFSU,JSXPVWIXHSAQZRXZOFV,205.26,319.34,0,0.07,122.93,1879.09,Failed,200221,DHL,2022-03-10,2022-03-10,Delayed,,,,,,,,,,
2022-03-08,UHSNGNFL,Books,6,250.88,1505.28,Credit Card,Germany,Berlin,43282,34.42,Refunded,Not Returned,5,IQOERWDUXBSEZDESMPLIXPNVA,2022-03-11,2022-03-18,KKJWKQYGATOG,+16049885738,rszwx@example.com,TOFNJSKNSEKSABVRNJXFOVV,,DSCLDX,RUSBYZGQOP,205.26,273.72,0.02,0.07,105.37,1580.5444,Processed,980917,USPS,2022-03-16,2022-03-18,Delayed,,,,,,,,,,
2022-03-11,MWNGN,Home & Kitchen,9,250.88,2257.92,Debit Card,UK,London,86519,34.42,Completed,Returned,2,WZUDIXSNVLDGQANOLLFZMPNGYPWIZNYXGLCNSKE,2022-03-15,2022-03-20,WCTCTJCZZETSU,+11163318184,tzmko@example.com,BFMHOPJWNCVHWAGDKMJ,,APUBZVCPZJIN,CJFBKHNLTX,205.26,410.58,0.26,0.07,158.05,1828.9108,Processed,558598,FedEx,2022-03-21,2022-03-20,Delayed,,,,,,,,,,
2022-03-11,IVOLB,Electronics,1,250.88,250.88,Debit Card,USA,Sydney,53578,34.42,Cancelled,Returned,1,MJGQPHQMKTREFTNLDGKTBDGAOTVXHYENRCBYVPNPKQ,2022-03-14,2022-03-22,IKATMWDXWUJDHQBUZGY,+14645222023,fywkd@example.com,MCXRGVHTBICCUYMADJDRMHAZPFWLP,,HBKBOREZYGWSS,RYEFMBSZHKUPZAYP,205.26,45.62,0.15,0.07,17.56,230.808,Pending,,UPS,2022-03-22,2022-03-22,Delayed,,,,,,,,,,
2022-03-14,MTWHNOKAU,Clothing,2,250.88,501.76,Credit Card,UK,London,80207,34.42,Completed,Not Returned,5,WWECOWEVCFWNXBRFXENQKA,2022-03-18,2022-03-20,UKRFVTNMBPXH,+15327423328,opxnx@example.com,KSZLEJBLNOVCOQCIGTLGVZRBP,,PSQMHKRKWINBQU,IZFGMQJKNQ,205.26,91.24,0.16,0.07,35.12,456.5984,Failed,289725,FedEx,2022-03-20,2022-03-19,Early,,,,,,,,,,
2022-03-14,QSNVWHM,Books,1,250.88,250.88,PayPal,UK,Sydney,34133,34.42,Pending,Not Returned,2,ITLZAXRLBAAYAVLGDUTDZOAFNZNJG,2022-03-17,2022-03-23,BDMLLAFKPB,+13786208326,,ZSFTXGMFHEYATBFIXIFIVEPCL,,EAICNRLWNPETTO,RKJUUVYFJKAEBK,205.26,45.62,0.24,0.07,17.56,208.2288,Failed,112441,FedEx,2022-03-22,2022-03-23,On Time,,,,,,,,,,
2022-03-18,CEIFYVBM,Home & Kitchen,3,250.88,752.64,Credit Card,Germany,Berlin,60317,34.42,Refunded,Returned,3,XWVLXSICDMJNFHSJVEEEIWIOINFVTHBEQJNRAVBDMP,2022-03-19,2022-03-26,KIGDJAMDZMVX,,fppzs@example.com,SYISSUQABZVRBFYTSBRPMOBWMF,,YQLMJGXUGHXOY,MWKFBSYIWRNMLLMGP,205.26,136.86,0.24,0.07,52.68,624.6864,Processed,925210,UPS,2022-03-25,2022-03-25,Delayed,,,,,,,,,,
2022-03-18,YHWATLWKG,Electronics,5,250.88,1254.4,Credit Card,Australia,Toronto,75950,34.42,Pending,Returned,5,WJQKEODGJWXDTZEEKSEUHGHM,2022-03-21,2022-03-27,OMDFBBFYCTYYKOUIUU,+11679077420,ctrvs@example.com,SBEZNWOBFYLHKEETLPUEZ,,RVAJVSCGD,INIFZAXVYY,205.26,228.1,0.14,0.07,87.81,1166.594,Processed,112712,FedEx,2022-03-26,2022-03-27,On Time,,,,,,,,,,
2022-03-20,XKVZPCTNCA,Toys & Games,1,250.88,250.88,Bank Transfer,USA,London,69612,34.42,Cancelled,Returned,5,RXIBPNQFCQMFHYFPFQUCWLYF,2022-03-24,2022-03-30,OVJKWZBNPIVYPABG,+13664586111,biady@example.com,RUBUHNUCOUZQZMOBQAAOV,,FJLNVBCAC,TASVOQTXHVVCWLXO,205.26,45.62,0.26,0.07,17.56,203.2112,,,USPS,2022-03-30,2022-03-30,On Time,,,,,,,,,,
2022-03-21,UOAQBTFHPSACCE,Clothing,4,250.88,1003.52,Credit Card,France,Sydney,74873,34.42,Completed,Not Returned,5,GKIPEOUZDEGCDYOBXYEGVQHIJKAOHSLFJXEXGGWY,2022-03-22,2022-03-25,FBNPJEVPGOM,+11494747593,uvdzf@example.com,UOTTGDKLMEKFEMGKOFVFK,,OPTBTPOGYEEU,MEVQUCSFQEU,205.26,182.48,0.14,0.07,70.25,933.2772,Failed,105269,FedEx,2022-03-25,2022-03-24,Delayed,,,,,,,,,,
2022-03-21,MTIGDSVS,Home & Kitchen,8,250.88,2007.04,Bank Transfer,France,London,96778,34.42,Pending,Not Returned,5,VIOFPGOWBHLKFTMWPHQZMDTJYVTPQHKYEUZPXHUPD,2022-03-22,2022-03-29,RRQCLFLKIS,+19328473255,wfvsh@example.com,PMCVYRSPCSNVRMLYUCXWEVAMO,,IWNSRICKXODUXE,SVKAZMQKRDZYJX,205.26,364.96,0.2,0.07,140.49,1746.122,,548060,FedEx,2022-03-30,2022-03-29,Early,,,,,,,,,,
2022-03-23,MKMMYVTOUM,Home & Kitchen,6,250.88,1505.28,PayPal,Australia,Toronto,72002,34.42,Completed,Returned,3,ZUHIMQIMIFJEGKXIYJKCHQGLP,2022-03-27,2022-04-02,BMRWDVXNNESB,+15154424900,htxmi@example.com,JNPOXZVDAYEQCJNXIPVR,,RVWLAZYVTBIVYR,KRADEBZVXLKUPDGUXWU,205.26,273.72,0.01,0.07,105.37,1595.5972,Pending,385768,UPS,2022-04-02,2022-04-01,On Time,,,,,,,,,,
2022-03-25,KSHTHJZPSZ,Home & Kitchen,1,250.88,250.88,Credit Card,France,New York,62508,34.42,Refunded,Returned,1,UMRRXENKCQWLCWBDRTUNHBZSJEKIPZEONI,2022-03-29,2022-04-07,KLXMJNDBSSOIZDV,+16968869898,usgth@example.com,VEWYMZLJKPFUCCUTRKBCMMHEU,,VNKUVCIBN,AHSQIMVOMHZLKTMPB,205.26,45.62,0.04,0.07,17.56,258.4048,Failed,700365,UPS,2022-04-06,2022-04-07,On Time,,,,,,,,,,
2022-03-26,KMITXSPGSLO,Books,1,250.88,250.88,Credit Card,USA,Sydney,48379,34.42,Pending,Returned,3,ZEOIDUUDTUVGOVQRGSJMBVTKEFCACCVDGOKRLDX,2022-03-27,2022-04-01,LNZXLYVMREZSCZQTGC,+12301788807,kcqef@example.com,RKVPQDHIOVZFDOGKUAY,,UJSBPF,,205.26,45.62,0.26,0.07,17.56,203.2112,Pending,,FedEx,2022-03-30,2022-03-31,Early,,,,,,,,,,
2022-03-29,NKZJKFBKSFN,Toys & Games,3,250.88,752.64,Debit Card,Canada,New York,25231,34.42,Cancelled,Returned,3,FZSZROCQABSIHLOYWGUPGTULQKDSBB,2022-04-02,2022-04-05,FNANUVKIJVKXRQNQ,+14253021098,oisfh@example.com,ZQQYRDNKQJSPVSTNOKYSUH,,GDHSJAEFSR,OUFBUXQMMNZWHOKM,205.26,136.86,0.09,0.07,52.68,737.5824,Failed,131260,UPS,2022-04-06,2022-04-05,Delayed,,,,,,,,,,
2022-03-29,FQJACHHT,Clothing,8,250.88,2007.04,Credit Card,USA,Berlin,97385,34.42,Completed,Not Returned,2,QXIVAJWOUOYWUBNDRIBBRQIHBBELPNTBXHDTITZYSBP,2022-04-01,2022-04-10,HHSEGMONYUONMTDV,+12020080440,lzptz@example.com,EWLZNVPHLPVGXUHRFFNWNGDYSYYSK,,SWATKCJ,TAYBKNEGXPKZOD,205.26,364.96,0.1,0.07,140.49,1946.826,Pending,451967,DHL,2022-04-11,2022-04-10,Delayed,,,,,,,,,,
2022-03-29,OXGKGDYLZF,Electronics,8,250.88,2007.04,Debit Card,Germany,Paris,51163,34.42,Completed,Returned,4,HLCMBMHOXUIKVUCGNOITKGLSRMKAFU,2022-04-01,2022-04-10,NQAADTHENZTXWNVBUL,,zvcpz@example.com,OPCAGHWWKEWJTPAJTDTOFOOQTQQU,,QXZPGMLLHHM,AGLZKKYQAOWYUTVYRUD,205.26,364.96,0.2,0.07,140.49,1746.122,Pending,,UPS,2022-04-08,2022-04-10,Early,,,,,,,,,,
2022-03-31,UENUXPY,Electronics,3,250.88,752.64,Debit Card,UK,London,41676,34.42,Cancelled,Returned,4,MMSISWAWYHWZNXPDRNIOC,2022-04-03,2022-04-08,FIIVDJLYUHY,,yokfb@example.com,KZYPYMQVIARZCUZKXKOCGAPJOE,,AYQSMWOXLUQCG,ENWMSSPVUSAJ,205.26,136.86,0.18,0.07,52.68,669.8448,,416062,USPS,2022-04-09,2022-04-08,Early,,,,,,,,,,
2022-04-01,VVYTVDKQGNZKV,Toys & Games,7,250.88,1756.16,Debit Card,UK,Sydney,97592,34.42,Pending,Not Returned,2,DWRNOHJXLUIHQIMNEIYZZPSXWGLZBRRPKBNDGBUNGIHIGSQZW,2022-04-02,2022-04-09,VTPLQQUSGTDTVI,+19075635993,wgpam@example.com,EUZVKEAJBWSKXRCJ,,BYFDPO,OSDUZYDLYUS,205.26,319.34,0.02,0.07,122.93,1843.9668,Failed,451519,FedEx,2022-04-08,2022-04-09,On Time,,,,,,,,,,
2022-04-01,WMWRKOYZYVSAD,Home & Kitchen,3,250.88,752.64,PayPal,Germany,London,95483,34.42,Pending,Returned,3,KVRQPJDDVKUYHIPJWICYBIMFDNKBZCEY,2022-04-04,2022-04-13,KEHTLXPJOYLXXNYMPJ,+19910367224,,AJEWAQNDPGAFNDUOKRBZY,,NIOGGHSRQRSUHM,XIYVPOISRUGPOWKF,205.26,136.86,0.23,0.07,52.68,632.2128,Processed,169640,UPS,2022-04-12,2022-04-12,Delayed,,,,,,,,,,
2022-04-02,QCPNTMO,Home & Kitchen,4,250.88,1003.52,Bank Transfer,Germany,Berlin,65535,34.42,Completed,Not Returned,2,KLKSMDNLBHVSMUUAEVZZKKMBSP,2022-04-03,2022-04-09,TNEZFUIMMBVMZBOXX,+19963610536,sliyf@example.com,PNMLSLBIWIPXHEWUJWFD,,GEEHJEZ,NFQSRTPXCFZQ,205.26,182.48,0.19,0.07,70.25,883.1012,,330877,FedEx,2022-04-10,2022-04-09,Delayed,,,,,,,,,,
2022-04-02,YSFJOUVTZFWY,Home & Kitchen,9,250.88,2257.92,Debit Card,UK,Berlin,56110,34.42,Cancelled,Not Returned,5,ENSEUXZIXLPSOQOCQMIMPSNHVSYXCWURPNPXQTKMKDZNE,2022-04-06,2022-04-12,LJXUDYHDBRRNJL,+10040120711,vibaj@example.com,VWZAIZHCAMRLVWKORLXVE,,PJXHSDNHUNL,EUPQPYUIGEIUJ,205.26,410.58,0.26,0.07,158.05,1828.9108,Pending,,USPS,2022-04-13,2022-04-12,Early,,,,,,,,,,
2022-04-05,GVQRQIJJYGPRFT,Home & Kitchen,4,250.88,1003.52,Credit Card,Australia,London,56978,34.42,Completed,Not Returned,2,ANGJBJCUHJHNRIVIDCNNUPE,2022-04-08,2022-04-15,VQLZTCJKNGZEALPFT,,cxrxl@example.com,VPQSGVGRVUCJRLEWFMC,,WSRLJ,UAGUEFFWOHAJCVPAPN,205.26,182.48,0.16,0.07,70.25,913.2068,,131199,DHL,2022-04-16,2022-04-15,Early,,,,,,,,,,
2022-04-05,ALUBD,Home & Kitchen,3,250.88,752.64,Credit Card,Canada,Sydney,82369,34.42,Completed,Returned,2,WXOUIGMWHLDPZFEANIRFOPHSENGDUADNWPZGJJD,2022-04-06,2022-04-11,OOFWYAFMKXTZYTTLNIM,+14223117231,onjft@example.com,ICBYUQQYKHBQZITMVDZD,,ANIZOUVWN,,205.26,136.86,0.12,0.07,52.68,715.0032,,823719,DHL,2022-04-11,2022-04-10,Delayed,,,,,,,,,,
2022-04-06,DKVZD,Toys & Games,5,250.88,1254.4,Debit Card,Canada,Toronto,14752,34.42,Refunded,Not Returned,5,FMUAHWPEZZGZCXUBBTWJTIRFTFZYJYI,2022-04-08,2022-04-16,IAHBXUMMAAFPQ,+14887888912,tlwwi@example.com,HIUCGRMBNNYVYUQBSJXSSMWPY,,KELPTCEZZSEXR,XGFORKYQAB,205.26,228.1,0.11,0.07,87.81,1204.226,Processed,146487,FedEx,2022-04-16,2022-04-15,Delayed,,,,,,,,,,
2022-04-09,GRICH,Books,7,250.88,1756.16,Debit Card,Canada,Toronto,34507,34.42,Pending,Returned,4,CLKNYSJSEVIAOXDZGFOFGTVCUMBC,2022-04-12,2022-04-16,COBYZFYUTNR,+13051343599,dydbg@example.com,LDYUVWVLMBYBIVUXRP,,XOEHPVAE,JNLQNSJXLGHMFHEI,205.26,319.34,0,0.07,122.93,1879.09,Pending,624355,UPS,2022-04-16,2022-04-15,Delayed,,,,,,,,,,
2022-04-12,SDRTKNYRPCOD,Clothing,5,250.88,1254.4,Credit Card,Germany,Paris,95705,34.42,Pending,Not Returned,5,IVSREJNUQCGIEDCZMIWGHJATUUASBLWM,2022-04-15,2022-04-21,HBXBQDWPBSFBI,+15880974045,ykpjo@example.com,ANGFTDKFGRGMJWFCXAXPWBQXTNJZ,,RPWJDRQUZMHHLZ,KMAGFHBQQRUGOMYTYNO,205.26,228.1,0.01,0.07,87.81,1329.666,,781267,DHL,2022-04-19,2022-04-21,On Time,,,,,,,,,,
2022-04-13,QGPNZPGID,Home & Kitchen,4,250.88,1003.52,Debit Card,UK,London,51495,34.42,Refunded,Not Returned,1,ECXQANFQDFAIDIIVMWQUCZZFTONMIWOND,2022-04-14,2022-04-20,FHAPJSRPAOPKFNP,,blvvo@example.com,LKPDKMHXQUKDTYLLSXYXTRJ,,FGZQEV,FINPQLDEKVKH,205.26,182.48,0.04,0.07,70.25,1033.6292,Pending,899021,FedEx,2022-04-18,2022-04-19,On Time,,,,,,,,,,
2022-04-15,KBLLDRZUGA,Books,8,250.88,2007.04,Bank Transfer,Australia,London,70886,34.42,Pending,Not Returned,2,KVBPSPGKLDPZPGYMEAEVNKBXRONYMBSHVQOTUNCQCMYRAGWE,2022-04-16,2022-04-24,VHWSSVACHMSAM,+16263689420,kjchu@example.com,SFSTRLKOEJWRUVOVMBBRC,,YSHZSYHYUYS,FGFNTFDYMQL,205.26,364.96,0.28,0.07,140.49,1585.5588,Pending,667568,FedEx,2022-04-23,2022-04-24,On Time,,,,,,,,,,
2022-04-16,ZWZMFFLHXVSERE,Electronics,4,250.88,1003.52,Bank Transfer,UK,Sydney,80559,34.42,Pending,Returned,2,QUJDIUKZLLRDIHSXMBSNE,2022-04-20,2022-04-23,PIBWHCWZTBDPHOPRVJS,+12313474108,ttezk@example.com,IJEYXUMGBZJGEFIH,,CFHROXQDGQV,,205.26,182.48,0.26,0.07,70.25,812.8548,Pending,581812,DHL,2022-04-24,2022-04-22,Delayed,,,,,,,,,,
